Entity,Code,Year,Fossil Fuels (TWh)
Iceland,ISL,1986,7.287
Iceland,ISL,1987,7.618
Iceland,ISL,1988,7.937
Iceland,ISL,1989,8.489
Iceland,ISL,1990,8.603
Iceland,ISL,1991,8.148
Iceland,ISL,1992,8.554
Iceland,ISL,1993,8.873
Iceland,ISL,1994,8.973
Iceland,ISL,1995,9.134
Iceland,ISL,1996,10.112
Iceland,ISL,1997,9.964
Iceland,ISL,1998,10.113
Iceland,ISL,1999,10.212
Iceland,ISL,2000,10.698
Iceland,ISL,2001,10.201
Iceland,ISL,2002,10.559
Iceland,ISL,2003,10.638
Iceland,ISL,2004,11.129
Iceland,ISL,2005,11.256
Iceland,ISL,2006,11.453
Iceland,ISL,2007,11.57
Iceland,ISL,2008,10.64
Iceland,ISL,2009,9.861
Iceland,ISL,2010,9.543
Iceland,ISL,2011,9.428
Iceland,ISL,2012,9.363
Iceland,ISL,2013,9.903
Iceland,ISL,2014,10.068
Iceland,ISL,2015,11
Iceland,ISL,2016,12.187
Iceland,ISL,2017,13.438
Iceland,ISL,2018,14.441
Iceland,ISL,2019,12.404
Iceland,ISL,2020,9.676
India,IND,1965,562.775
India,IND,1966,579.229
India,IND,1967,592.205
India,IND,1968,627.55
India,IND,1969,693.516
India,IND,1970,670.029
India,IND,1971,692.911
India,IND,1972,737.423
India,IND,1973,745.746
India,IND,1974,800.704
India,IND,1975,848.631
India,IND,1976,889.209
India,IND,1977,939.184
India,IND,1978,948.444
India,IND,1979,1016.125
India,IND,1980,1047.713
India,IND,1981,1167.58
India,IND,1982,1182.496
India,IND,1983,1254.26
India,IND,1984,1330.72
India,IND,1985,1418.262
India,IND,1986,1525.901
India,IND,1987,1642.975
India,IND,1988,1783.564
India,IND,1989,1944.62
India,IND,1990,2086.012
India,IND,1991,2193.089
India,IND,1992,2326.792
India,IND,1993,2388.341
India,IND,1994,2504.125
India,IND,1995,2713.746
India,IND,1996,2848.563
India,IND,1997,3009.747
India,IND,1998,3162.598
India,IND,1999,3260.489
India,IND,2000,3446.033
India,IND,2001,3466.256
India,IND,2002,3589.971
India,IND,2003,3728.402
India,IND,2004,3964.441
India,IND,2005,4237.517
India,IND,2006,4428.412
India,IND,2007,4802.551
India,IND,2008,5125.283
India,IND,2009,5552.395
India,IND,2010,5800.723
India,IND,2011,6065.977
India,IND,2012,6431.171
India,IND,2013,6648.458
India,IND,2014,7102.474
India,IND,2015,7354.275
India,IND,2016,7684.369
India,IND,2017,7953.957
India,IND,2018,8432.19
India,IND,2019,8532.921
India,IND,2020,7973.217
Indonesia,IDN,1965,79.119
Indonesia,IDN,1966,76.879
Indonesia,IDN,1967,75.017
Indonesia,IDN,1968,78.69
Indonesia,IDN,1969,89.606
Indonesia,IDN,1970,94.58
Indonesia,IDN,1971,97.825
Indonesia,IDN,1972,104.421
Indonesia,IDN,1973,117.274
Indonesia,IDN,1974,125.508
Indonesia,IDN,1975,154.58
Indonesia,IDN,1976,164.831
Indonesia,IDN,1977,216.871
Indonesia,IDN,1978,242.268
Indonesia,IDN,1979,276.614
Indonesia,IDN,1980,296.49
Indonesia,IDN,1981,322.454
Indonesia,IDN,1982,328.482
Indonesia,IDN,1983,346.623
Indonesia,IDN,1984,375.388
Indonesia,IDN,1985,398.072
Indonesia,IDN,1986,437.488
Indonesia,IDN,1987,462.897
Indonesia,IDN,1988,487.985
Indonesia,IDN,1989,537.889
Indonesia,IDN,1990,590.565
Indonesia,IDN,1991,640.048
Indonesia,IDN,1992,698.499
Indonesia,IDN,1993,741.8
Indonesia,IDN,1994,796.041
Indonesia,IDN,1995,847.22
Indonesia,IDN,1996,903.765
Indonesia,IDN,1997,991.248
Indonesia,IDN,1998,959.327
Indonesia,IDN,1999,1048.572
Indonesia,IDN,2000,1136.97
Indonesia,IDN,2001,1211.345
Indonesia,IDN,2002,1257.675
Indonesia,IDN,2003,1359.228
Indonesia,IDN,2004,1350.703
Indonesia,IDN,2005,1382.335
Indonesia,IDN,2006,1407.544
Indonesia,IDN,2007,1510.769
Indonesia,IDN,2008,1506.528
Indonesia,IDN,2009,1564.541
Indonesia,IDN,2010,1704.822
Indonesia,IDN,2011,1850.601
Indonesia,IDN,2012,1969.905
Indonesia,IDN,2013,2022.209
Indonesia,IDN,2014,1866.727
Indonesia,IDN,2015,1899.978
Indonesia,IDN,2016,1889.729
Indonesia,IDN,2017,1972.015
Indonesia,IDN,2018,2128.485
Indonesia,IDN,2019,2266.607
Indonesia,IDN,2020,1970.065
Iran,IRN,1965,92.207
Iran,IRN,1966,100.574
Iran,IRN,1967,110.771
Iran,IRN,1968,121.926
Iran,IRN,1969,133.947
Iran,IRN,1970,158.71
Iran,IRN,1971,174.001
Iran,IRN,1972,195.868
Iran,IRN,1973,237.702
Iran,IRN,1974,269.81
Iran,IRN,1975,315.508
Iran,IRN,1976,355.126
Iran,IRN,1977,403.218
Iran,IRN,1978,387.311
Iran,IRN,1979,422.052
Iran,IRN,1980,389.551
Iran,IRN,1981,389.516
Iran,IRN,1982,441.039
Iran,IRN,1983,527.597
Iran,IRN,1984,572.863
Iran,IRN,1985,626.499
Iran,IRN,1986,582.427
Iran,IRN,1987,623.649
Iran,IRN,1988,635.197
Iran,IRN,1989,701.07
Iran,IRN,1990,789.458
Iran,IRN,1991,863.65
Iran,IRN,1992,946.208
Iran,IRN,1993,869.603
Iran,IRN,1994,988.354
Iran,IRN,1995,1033.334
Iran,IRN,1996,1124.821
Iran,IRN,1997,1168.567
Iran,IRN,1998,1213.366
Iran,IRN,1999,1316.258
Iran,IRN,2000,1385.281
Iran,IRN,2001,1479.934
Iran,IRN,2002,1602.895
Iran,IRN,2003,1628.309
Iran,IRN,2004,1797.439
Iran,IRN,2005,1898.728
Iran,IRN,2006,2067.25
Iran,IRN,2007,2202.813
Iran,IRN,2008,2301.215
Iran,IRN,2009,2363.701
Iran,IRN,2010,2394.357
Iran,IRN,2011,2502.262
Iran,IRN,2012,2521.473
Iran,IRN,2013,2602.638
Iran,IRN,2014,2724.927
Iran,IRN,2015,2715.925
Iran,IRN,2016,2834.257
Iran,IRN,2017,2937.062
Iran,IRN,2018,3124.353
Iran,IRN,2019,3236.013
Iran,IRN,2020,3271.443
Iraq,IRQ,1965,20.159
Iraq,IRQ,1966,22.461
Iraq,IRQ,1967,22.67
Iraq,IRQ,1968,24.196
Iraq,IRQ,1969,28.413
Iraq,IRQ,1970,36.042
Iraq,IRQ,1971,39.482
Iraq,IRQ,1972,46.898
Iraq,IRQ,1973,45.509
Iraq,IRQ,1974,44.543
Iraq,IRQ,1975,48.918
Iraq,IRQ,1976,62.846
Iraq,IRQ,1977,64.54
Iraq,IRQ,1978,61.651
Iraq,IRQ,1979,76.964
Iraq,IRQ,1980,93.119
Iraq,IRQ,1981,92.732
Iraq,IRQ,1982,96.966
Iraq,IRQ,1983,107.459
Iraq,IRQ,1984,118.035
Iraq,IRQ,1985,139.828
Iraq,IRQ,1986,155.363
Iraq,IRQ,1987,181.336
Iraq,IRQ,1988,212.603
Iraq,IRQ,1989,239.122
Iraq,IRQ,1990,215.282
Iraq,IRQ,1991,147.412
Iraq,IRQ,1992,226.92
Iraq,IRQ,1993,310.435
Iraq,IRQ,1994,357.676
Iraq,IRQ,1995,348.543
Iraq,IRQ,1996,364.075
Iraq,IRQ,1997,429.259
Iraq,IRQ,1998,296.88
Iraq,IRQ,1999,225.856
Iraq,IRQ,2000,290.675
Iraq,IRQ,2001,326.867
Iraq,IRQ,2002,305.997
Iraq,IRQ,2003,281.759
Iraq,IRQ,2004,299.043
Iraq,IRQ,2005,288.505
Iraq,IRQ,2006,294.757
Iraq,IRQ,2007,314.371
Iraq,IRQ,2008,330.656
Iraq,IRQ,2009,370.625
Iraq,IRQ,2010,393.35
Iraq,IRQ,2011,417.902
Iraq,IRQ,2012,442.104
Iraq,IRQ,2013,476.723
Iraq,IRQ,2014,460.994
Iraq,IRQ,2015,461.272
Iraq,IRQ,2016,528.234
Iraq,IRQ,2017,524.231
Iraq,IRQ,2018,549.859
Iraq,IRQ,2019,602.818
Iraq,IRQ,2020,565.998
Ireland,IRL,1965,64.878
Ireland,IRL,1966,73.296
Ireland,IRL,1967,79.797
Ireland,IRL,1968,93.563
Ireland,IRL,1969,94.43
Ireland,IRL,1970,73.431
Ireland,IRL,1971,77.358
Ireland,IRL,1972,81.098
Ireland,IRL,1973,85.478
Ireland,IRL,1974,86.562
Ireland,IRL,1975,81.598
Ireland,IRL,1976,83.123
Ireland,IRL,1977,88.263
Ireland,IRL,1978,92.048
Ireland,IRL,1979,101.345
Ireland,IRL,1980,97.948
Ireland,IRL,1981,95.446
Ireland,IRL,1982,94.915
Ireland,IRL,1983,93.573
Ireland,IRL,1984,92.828
Ireland,IRL,1985,97.062
Ireland,IRL,1986,104.786
Ireland,IRL,1987,106.69
Ireland,IRL,1988,105.62
Ireland,IRL,1989,109.409
Ireland,IRL,1990,114.973
Ireland,IRL,1991,119.034
Ireland,IRL,1992,119.655
Ireland,IRL,1993,122.432
Ireland,IRL,1994,126.91
Ireland,IRL,1995,130.052
Ireland,IRL,1996,137.553
Ireland,IRL,1997,143.525
Ireland,IRL,1998,153.535
Ireland,IRL,1999,162.742
Ireland,IRL,2000,169.213
Ireland,IRL,2001,180.033
Ireland,IRL,2002,177.832
Ireland,IRL,2003,173.824
Ireland,IRL,2004,175.476
Ireland,IRL,2005,182.05
Ireland,IRL,2006,184.354
Ireland,IRL,2007,189.228
Ireland,IRL,2008,185.888
Ireland,IRL,2009,167.193
Ireland,IRL,2010,167.613
Ireland,IRL,2011,154.156
Ireland,IRL,2012,152.247
Ireland,IRL,2013,147.762
Ireland,IRL,2014,145.11
Ireland,IRL,2015,151.662
Ireland,IRL,2016,159.86
Ireland,IRL,2017,156.626
Ireland,IRL,2018,157.468
Ireland,IRL,2019,152.871
Ireland,IRL,2020,135.672
Israel,ISR,1965,46.471
Israel,ISR,1966,48.659
Israel,ISR,1967,50.795
Israel,ISR,1968,53.224
Israel,ISR,1969,55.488
Israel,ISR,1970,57.67
Israel,ISR,1971,60.008
Israel,ISR,1972,62.614
Israel,ISR,1973,65.514
Israel,ISR,1974,66.925
Israel,ISR,1975,68.947
Israel,ISR,1976,72.791
Israel,ISR,1977,76.073
Israel,ISR,1978,81.082
Israel,ISR,1979,88.73
Israel,ISR,1980,94.544
Israel,ISR,1981,96.191
Israel,ISR,1982,100.005
Israel,ISR,1983,100.802
Israel,ISR,1984,102.249
Israel,ISR,1985,99.393
Israel,ISR,1986,104.512
Israel,ISR,1987,115.691
Israel,ISR,1988,123.84
Israel,ISR,1989,128.312
Israel,ISR,1990,133.039
Israel,ISR,1991,138.021
Israel,ISR,1992,150.331
Israel,ISR,1993,159.249
Israel,ISR,1994,174.346
Israel,ISR,1995,194.554
Israel,ISR,1996,204.808
Israel,ISR,1997,200.966
Israel,ISR,1998,214.823
Israel,ISR,1999,223.299
Israel,ISR,2000,233.619
Israel,ISR,2001,232.563
Israel,ISR,2002,235.88
Israel,ISR,2003,242.429
Israel,ISR,2004,245.382
Israel,ISR,2005,253.346
Israel,ISR,2006,253.141
Israel,ISR,2007,267.096
Israel,ISR,2008,271.305
Israel,ISR,2009,259.632
Israel,ISR,2010,275.032
Israel,ISR,2011,281.18
Israel,ISR,2012,293.194
Israel,ISR,2013,271.903
Israel,ISR,2014,266.349
Israel,ISR,2015,280.265
Israel,ISR,2016,283.943
Israel,ISR,2017,297.039
Israel,ISR,2018,297.284
Israel,ISR,2019,305.252
Israel,ISR,2020,276.995
Italy,ITA,1965,784.806
Italy,ITA,1966,858.301
Italy,ITA,1967,947.665
Italy,ITA,1968,1035.89
Italy,ITA,1969,1132.355
Italy,ITA,1970,1261.2
Italy,ITA,1971,1338.661
Italy,ITA,1972,1404.392
Italy,ITA,1973,1484.559
Italy,ITA,1974,1481.235
Italy,ITA,1975,1437.43
Italy,ITA,1976,1530.99
Italy,ITA,1977,1502.517
Italy,ITA,1978,1557.163
Italy,ITA,1979,1614.521
Italy,ITA,1980,1572.049
Italy,ITA,1981,1542.566
Italy,ITA,1982,1501.918
Italy,ITA,1983,1470.511
Italy,ITA,1984,1489.555
Italy,ITA,1985,1487.12
Italy,ITA,1986,1525.959
Italy,ITA,1987,1604.472
Italy,ITA,1988,1643.896
Italy,ITA,1989,1714.71
Italy,ITA,1990,1752.053
Italy,ITA,1991,1778.83
Italy,ITA,1992,1770.389
Italy,ITA,1993,1731.742
Italy,ITA,1994,1718.567
Italy,ITA,1995,1814.168
Italy,ITA,1996,1799.483
Italy,ITA,1997,1832.989
Italy,ITA,1998,1877.467
Italy,ITA,1999,1919.907
Italy,ITA,2000,1949.069
Italy,ITA,2001,1937.947
Italy,ITA,2002,1942.136
Italy,ITA,2003,2013.51
Italy,ITA,2004,2038.853
Italy,ITA,2005,2058.697
Italy,ITA,2006,2042.678
Italy,ITA,2007,2010.123
Italy,ITA,2008,1938.829
Italy,ITA,2009,1762.992
Italy,ITA,2010,1803.919
Italy,ITA,2011,1749.313
Italy,ITA,2012,1668.514
Italy,ITA,2013,1531.289
Italy,ITA,2014,1414.443
Italy,ITA,2015,1496.995
Italy,ITA,2016,1507.982
Italy,ITA,2017,1541.388
Italy,ITA,2018,1525.037
Italy,ITA,2019,1494.494
Italy,ITA,2020,1326.681
Japan,JPN,1965,1598.556
Japan,JPN,1966,1777.573
Japan,JPN,1967,2100.551
Japan,JPN,1968,2349.551
Japan,JPN,1969,2701.245
Japan,JPN,1970,3034.737
Japan,JPN,1971,3211.31
Japan,JPN,1972,3370.14
Japan,JPN,1973,3823.213
Japan,JPN,1974,3767.02
Japan,JPN,1975,3567.662
Japan,JPN,1976,3683.71
Japan,JPN,1977,3749.693
Japan,JPN,1978,3848.239
Japan,JPN,1979,3951.393
Japan,JPN,1980,3765.886
Japan,JPN,1981,3693.189
Japan,JPN,1982,3480.969
Japan,JPN,1983,3490.376
Japan,JPN,1984,3815.346
Japan,JPN,1985,3743.14
Japan,JPN,1986,3735.456
Japan,JPN,1987,3774.436
Japan,JPN,1988,4057.014
Japan,JPN,1989,4182.91
Japan,JPN,1990,4374.015
Japan,JPN,1991,4428.324
Japan,JPN,1992,4502.183
Japan,JPN,1993,4460.205
Japan,JPN,1994,4712.575
Japan,JPN,1995,4876.487
Japan,JPN,1996,4966.403
Japan,JPN,1997,4982.26
Japan,JPN,1998,4837.625
Japan,JPN,1999,4976.21
Japan,JPN,2000,5035.615
Japan,JPN,2001,4988.121
Japan,JPN,2002,5021.029
Japan,JPN,2003,5200.924
Japan,JPN,2004,5122.874
Japan,JPN,2005,5157.834
Japan,JPN,2006,5086.069
Japan,JPN,2007,5130.284
Japan,JPN,2008,5100.912
Japan,JPN,2009,4527.142
Japan,JPN,2010,4791.587
Japan,JPN,2011,4842.707
Japan,JPN,2012,5189.098
Japan,JPN,2013,5131.151
Japan,JPN,2014,4994.383
Japan,JPN,2015,4852.058
Japan,JPN,2016,4764.394
Japan,JPN,2017,4758.443
Japan,JPN,2018,4649.578
Japan,JPN,2019,4477.606
Japan,JPN,2020,4118.781
Kazakhstan,KAZ,1985,780.621
Kazakhstan,KAZ,1986,800.112
Kazakhstan,KAZ,1987,815.646
Kazakhstan,KAZ,1988,842.284
Kazakhstan,KAZ,1989,827.646
Kazakhstan,KAZ,1990,837.645
Kazakhstan,KAZ,1991,835.718
Kazakhstan,KAZ,1992,825.857
Kazakhstan,KAZ,1993,724.329
Kazakhstan,KAZ,1994,638.201
Kazakhstan,KAZ,1995,573.856
Kazakhstan,KAZ,1996,499.274
Kazakhstan,KAZ,1997,439.508
Kazakhstan,KAZ,1998,414.594
Kazakhstan,KAZ,1999,388.829
Kazakhstan,KAZ,2000,347.478
Kazakhstan,KAZ,2001,392.451
Kazakhstan,KAZ,2002,397.997
Kazakhstan,KAZ,2003,439.679
Kazakhstan,KAZ,2004,468.246
Kazakhstan,KAZ,2005,488.475
Kazakhstan,KAZ,2006,527.951
Kazakhstan,KAZ,2007,585.994
Kazakhstan,KAZ,2008,622.296
Kazakhstan,KAZ,2009,560.081
Kazakhstan,KAZ,2010,600.037
Kazakhstan,KAZ,2011,683.005
Kazakhstan,KAZ,2012,719.005
Kazakhstan,KAZ,2013,723.072
Kazakhstan,KAZ,2014,736.284
Kazakhstan,KAZ,2015,738.173
Kazakhstan,KAZ,2016,727.201
Kazakhstan,KAZ,2017,787.54
Kazakhstan,KAZ,2018,872.778
Kazakhstan,KAZ,2019,847.421
Kazakhstan,KAZ,2020,829.469
Kuwait,KWT,1965,79.222
Kuwait,KWT,1966,82.882
Kuwait,KWT,1967,84.358
Kuwait,KWT,1968,88.777
Kuwait,KWT,1969,90.937
Kuwait,KWT,1970,73.408
Kuwait,KWT,1971,73.157
Kuwait,KWT,1972,80.958
Kuwait,KWT,1973,80.664
Kuwait,KWT,1974,77.401
Kuwait,KWT,1975,69.007
Kuwait,KWT,1976,82.299
Kuwait,KWT,1977,84.139
Kuwait,KWT,1978,92.413
Kuwait,KWT,1979,112.727
Kuwait,KWT,1980,84.724
Kuwait,KWT,1981,108.709
Kuwait,KWT,1982,106.923
Kuwait,KWT,1983,118.034
Kuwait,KWT,1984,125.782
Kuwait,KWT,1985,120.555
Kuwait,KWT,1986,138.049
Kuwait,KWT,1987,127.516
Kuwait,KWT,1988,143.994
Kuwait,KWT,1989,155.05
Kuwait,KWT,1990,91.493
Kuwait,KWT,1991,46.121
Kuwait,KWT,1992,81.675
Kuwait,KWT,1993,100.173
Kuwait,KWT,1994,116.935
Kuwait,KWT,1995,150.55
Kuwait,KWT,1996,149.02
Kuwait,KWT,1997,155.051
Kuwait,KWT,1998,190.984
Kuwait,KWT,1999,198.265
Kuwait,KWT,2000,211.943
Kuwait,KWT,2001,214.306
Kuwait,KWT,2002,226.83
Kuwait,KWT,2003,271.091
Kuwait,KWT,2004,302.839
Kuwait,KWT,2005,334.093
Kuwait,KWT,2006,321.131
Kuwait,KWT,2007,311.961
Kuwait,KWT,2008,337.725
Kuwait,KWT,2009,342.905
Kuwait,KWT,2010,392.796
Kuwait,KWT,2011,403.636
Kuwait,KWT,2012,419.669
Kuwait,KWT,2013,429.622
Kuwait,KWT,2014,436.61
Kuwait,KWT,2015,448.484
Kuwait,KWT,2016,448.685
Kuwait,KWT,2017,457.332
Kuwait,KWT,2018,457.589
Kuwait,KWT,2019,462.999
Kuwait,KWT,2020,418.184
Latvia,LVA,1985,97.481
Latvia,LVA,1986,89.895
Latvia,LVA,1987,79.185
Latvia,LVA,1988,76.184
Latvia,LVA,1989,74.373
Latvia,LVA,1990,73.172
Latvia,LVA,1991,69.995
Latvia,LVA,1992,49.58
Latvia,LVA,1993,40.651
Latvia,LVA,1994,37.85
Latvia,LVA,1995,35.884
Latvia,LVA,1996,35.962
Latvia,LVA,1997,33.034
Latvia,LVA,1998,32.694
Latvia,LVA,1999,30.436
Latvia,LVA,2000,29.404
Latvia,LVA,2001,32.329
Latvia,LVA,2002,33.773
Latvia,LVA,2003,33.738
Latvia,LVA,2004,36.342
Latvia,LVA,2005,37.144
Latvia,LVA,2006,36.571
Latvia,LVA,2007,37.901
Latvia,LVA,2008,37.181
Latvia,LVA,2009,33.844
Latvia,LVA,2010,39.246
Latvia,LVA,2011,35.509
Latvia,LVA,2012,34.314
Latvia,LVA,2013,34.148
Latvia,LVA,2014,32.653
Latvia,LVA,2015,33.563
Latvia,LVA,2016,34.591
Latvia,LVA,2017,33.796
Latvia,LVA,2018,34.168
Latvia,LVA,2019,35.603
Latvia,LVA,2020,30.819
Lithuania,LTU,1985,152.632
Lithuania,LTU,1986,137.552
Lithuania,LTU,1987,147.538
Lithuania,LTU,1988,145.829
Lithuania,LTU,1989,150.185
Lithuania,LTU,1990,152.332
Lithuania,LTU,1991,164.192
Lithuania,LTU,1992,88.278
Lithuania,LTU,1993,66.286
Lithuania,LTU,1994,65.04
Lithuania,LTU,1995,63.945
Lithuania,LTU,1996,66.763
Lithuania,LTU,1997,63.954
Lithuania,LTU,1998,66.465
Lithuania,LTU,1999,59.068
Lithuania,LTU,2000,53.142
Lithuania,LTU,2001,58.251
Lithuania,LTU,2002,56.725
Lithuania,LTU,2003,58.056
Lithuania,LTU,2004,59.972
Lithuania,LTU,2005,63.72
Lithuania,LTU,2006,64.428
Lithuania,LTU,2007,68.999
Lithuania,LTU,2008,67.993
Lithuania,LTU,2009,57.625
Lithuania,LTU,2010,62.612
Lithuania,LTU,2011,64.589
Lithuania,LTU,2012,64.509
Lithuania,LTU,2013,58.344
Lithuania,LTU,2014,56.103
Lithuania,LTU,2015,58.345
Lithuania,LTU,2016,58.565
Lithuania,LTU,2017,60.992
Lithuania,LTU,2018,63.244
Lithuania,LTU,2019,62.225
Lithuania,LTU,2020,61.347
Luxembourg,LUX,1965,41.549
Luxembourg,LUX,1966,39.827
Luxembourg,LUX,1967,39.192
Luxembourg,LUX,1968,42.404
Luxembourg,LUX,1969,45.689
Luxembourg,LUX,1970,47.426
Luxembourg,LUX,1971,45.7
Luxembourg,LUX,1972,47.105
Luxembourg,LUX,1973,49.966
Luxembourg,LUX,1974,50.672
Luxembourg,LUX,1975,42.085
Luxembourg,LUX,1976,42.222
Luxembourg,LUX,1977,39.248
Luxembourg,LUX,1978,40.849
Luxembourg,LUX,1979,41.972
Luxembourg,LUX,1980,38.658
Luxembourg,LUX,1981,32.993
Luxembourg,LUX,1982,30.921
Luxembourg,LUX,1983,28.892
Luxembourg,LUX,1984,31.129
Luxembourg,LUX,1985,32.025
Luxembourg,LUX,1986,31.255
Luxembourg,LUX,1987,29.465
Luxembourg,LUX,1988,30.227
Luxembourg,LUX,1989,34.849
Luxembourg,LUX,1990,36.904
Luxembourg,LUX,1991,39.636
Luxembourg,LUX,1992,39.798
Luxembourg,LUX,1993,40.324
Luxembourg,LUX,1994,38.708
Luxembourg,LUX,1995,33.612
Luxembourg,LUX,1996,34.673
Luxembourg,LUX,1997,33.85
Luxembourg,LUX,1998,32.561
Luxembourg,LUX,1999,34.495
Luxembourg,LUX,2000,36.694
Luxembourg,LUX,2001,39.368
Luxembourg,LUX,2002,43.133
Luxembourg,LUX,2003,45.285
Luxembourg,LUX,2004,51.204
Luxembourg,LUX,2005,51.939
Luxembourg,LUX,2006,50.909
Luxembourg,LUX,2007,48.843
Luxembourg,LUX,2008,48.435
Luxembourg,LUX,2009,46.341
Luxembourg,LUX,2010,48.863
Luxembourg,LUX,2011,47.574
Luxembourg,LUX,2012,46.515
Luxembourg,LUX,2013,44.014
Luxembourg,LUX,2014,42.34
Luxembourg,LUX,2015,40.873
Luxembourg,LUX,2016,40.176
Luxembourg,LUX,2017,41.357
Luxembourg,LUX,2018,43.109
Luxembourg,LUX,2019,43.512
Luxembourg,LUX,2020,35.38
Malaysia,MYS,1965,27.293
Malaysia,MYS,1966,31.828
Malaysia,MYS,1967,32.104
Malaysia,MYS,1968,32.544
Malaysia,MYS,1969,33.61
Malaysia,MYS,1970,37.159
Malaysia,MYS,1971,41.709
Malaysia,MYS,1972,47.261
Malaysia,MYS,1973,51.18
Malaysia,MYS,1974,52.267
Malaysia,MYS,1975,54.391
Malaysia,MYS,1976,60.894
Malaysia,MYS,1977,68.452
Malaysia,MYS,1978,94.336
Malaysia,MYS,1979,115.341
