Entity,Code,Year,Oil per capita (kWh)
Cyprus,CYP,1985,17740.381
Cyprus,CYP,1986,18924.437
Cyprus,CYP,1987,21943.543
Cyprus,CYP,1988,23077.506
Cyprus,CYP,1989,23375.621
Cyprus,CYP,1990,24216.975
Cyprus,CYP,1991,24247.622
Cyprus,CYP,1992,27268.467
Cyprus,CYP,1993,27940.27
Cyprus,CYP,1994,27016.832
Cyprus,CYP,1995,28041.308
Cyprus,CYP,1996,27983.867
Cyprus,CYP,1997,28016.206
Cyprus,CYP,1998,30024.768
Cyprus,CYP,1999,30885.603
Cyprus,CYP,2000,31636.625
Cyprus,CYP,2001,31234.092
Cyprus,CYP,2002,30373.81
Cyprus,CYP,2003,31781.213
Cyprus,CYP,2004,30398.049
Cyprus,CYP,2005,33550.549
Cyprus,CYP,2006,32574.257
Cyprus,CYP,2007,32572.167
Cyprus,CYP,2008,32714.024
Cyprus,CYP,2009,31502.302
Cyprus,CYP,2010,30112.78
Cyprus,CYP,2011,29289.951
Cyprus,CYP,2012,27038.56
Cyprus,CYP,2013,23767.538
Cyprus,CYP,2014,23665.498
Cyprus,CYP,2015,24057.683
Cyprus,CYP,2016,26034.591
Cyprus,CYP,2017,26511.829
Cyprus,CYP,2018,26020.086
Cyprus,CYP,2019,25684.849
Cyprus,CYP,2020,21700.967
Czechia,CZE,1965,4795.141
Czechia,CZE,1966,5288.839
Czechia,CZE,1967,5887.596
Czechia,CZE,1968,6509.031
Czechia,CZE,1969,6985.288
Czechia,CZE,1970,8385.772
Czechia,CZE,1971,9204.611
Czechia,CZE,1972,10026.294
Czechia,CZE,1973,11209.758
Czechia,CZE,1974,11423.809
Czechia,CZE,1975,12526.839
Czechia,CZE,1976,13156.178
Czechia,CZE,1977,13674.652
Czechia,CZE,1978,14065.55
Czechia,CZE,1979,14224.405
Czechia,CZE,1980,13184.321
Czechia,CZE,1981,12980.789
Czechia,CZE,1982,11890.076
Czechia,CZE,1983,11654.636
Czechia,CZE,1984,12405.279
Czechia,CZE,1985,12183.347
Czechia,CZE,1986,11705.721
Czechia,CZE,1987,11752.556
Czechia,CZE,1988,11292.503
Czechia,CZE,1989,10779.615
Czechia,CZE,1990,9730.869
Czechia,CZE,1991,8137.176
Czechia,CZE,1992,7793.019
Czechia,CZE,1993,7885.521
Czechia,CZE,1994,8153
Czechia,CZE,1995,9190.337
Czechia,CZE,1996,9627.234
Czechia,CZE,1997,9191.353
Czechia,CZE,1998,9501.425
Czechia,CZE,1999,9473.698
Czechia,CZE,2000,9177.348
Czechia,CZE,2001,9728.334
Czechia,CZE,2002,9437.019
Czechia,CZE,2003,10111.346
Czechia,CZE,2004,11141.729
Czechia,CZE,2005,11615.84
Czechia,CZE,2006,11410.328
Czechia,CZE,2007,11266.421
Czechia,CZE,2008,11244.984
Czechia,CZE,2009,10791.132
Czechia,CZE,2010,10143.157
Czechia,CZE,2011,10247.67
Czechia,CZE,2012,10106.127
Czechia,CZE,2013,9638.552
Czechia,CZE,2014,10195.034
Czechia,CZE,2015,9892.723
Czechia,CZE,2016,9273.363
Czechia,CZE,2017,10835.045
Czechia,CZE,2018,10886.69
Czechia,CZE,2019,11002.084
Czechia,CZE,2020,9627.461
Denmark,DNK,1965,25864.206
Denmark,DNK,1966,29237.647
Denmark,DNK,1967,30696.245
Denmark,DNK,1968,33129.845
Denmark,DNK,1969,39562.213
Denmark,DNK,1970,43721.215
Denmark,DNK,1971,42897.334
Denmark,DNK,1972,45123.608
Denmark,DNK,1973,41501.005
Denmark,DNK,1974,37393.131
Denmark,DNK,1975,36802.221
Denmark,DNK,1976,39014.026
Denmark,DNK,1977,38842.559
Denmark,DNK,1978,38656.2
Denmark,DNK,1979,36911.226
Denmark,DNK,1980,31485.779
Denmark,DNK,1981,29650.476
Denmark,DNK,1982,25553.208
Denmark,DNK,1983,24191.848
Denmark,DNK,1984,23931.761
Denmark,DNK,1985,24671.753
Denmark,DNK,1986,24344.075
Denmark,DNK,1987,22411.328
Denmark,DNK,1988,22254.729
Denmark,DNK,1989,21394.826
Denmark,DNK,1990,20914.041
Denmark,DNK,1991,21161.766
Denmark,DNK,1992,20905.097
Denmark,DNK,1993,21805.92
Denmark,DNK,1994,23106.979
Denmark,DNK,1995,23960.776
Denmark,DNK,1996,25893.907
Denmark,DNK,1997,24874.305
Denmark,DNK,1998,23960.521
Denmark,DNK,1999,23684.341
Denmark,DNK,2000,22941.467
Denmark,DNK,2001,21934.43
Denmark,DNK,2002,21168.411
Denmark,DNK,2003,20417.497
Denmark,DNK,2004,19997.963
Denmark,DNK,2005,20117.494
Denmark,DNK,2006,20409.178
Denmark,DNK,2007,20435.182
Denmark,DNK,2008,19932.921
Denmark,DNK,2009,17834.261
Denmark,DNK,2010,17915.302
Denmark,DNK,2011,17252.949
Denmark,DNK,2012,15928.817
Denmark,DNK,2013,15789.799
Denmark,DNK,2014,15791.025
Denmark,DNK,2015,15897.409
Denmark,DNK,2016,15555.62
Denmark,DNK,2017,15363.111
Denmark,DNK,2018,15535.179
Denmark,DNK,2019,15251.07
Denmark,DNK,2020,12576.406
Ecuador,ECU,1965,1510.426
Ecuador,ECU,1966,1531.6
Ecuador,ECU,1967,1606.319
Ecuador,ECU,1968,1863.981
Ecuador,ECU,1969,1915.582
Ecuador,ECU,1970,2121.743
Ecuador,ECU,1971,2278.139
Ecuador,ECU,1972,2275.736
Ecuador,ECU,1973,2461.765
Ecuador,ECU,1974,2726.086
Ecuador,ECU,1975,2594.612
Ecuador,ECU,1976,2853.442
Ecuador,ECU,1977,3466.34
Ecuador,ECU,1978,3451.796
Ecuador,ECU,1979,3580.842
Ecuador,ECU,1980,4474.954
Ecuador,ECU,1981,4874.661
Ecuador,ECU,1982,5189.728
Ecuador,ECU,1983,4635.832
Ecuador,ECU,1984,4544.025
Ecuador,ECU,1985,5450.145
Ecuador,ECU,1986,5401.492
Ecuador,ECU,1987,5317.039
Ecuador,ECU,1988,6128.687
Ecuador,ECU,1989,6225.597
Ecuador,ECU,1990,6218.068
Ecuador,ECU,1991,6800.014
Ecuador,ECU,1992,6629.862
Ecuador,ECU,1993,6508.274
Ecuador,ECU,1994,6919.695
Ecuador,ECU,1995,6662.602
Ecuador,ECU,1996,7324.543
Ecuador,ECU,1997,8180.181
Ecuador,ECU,1998,8067.405
Ecuador,ECU,1999,6911.746
Ecuador,ECU,2000,6177.561
Ecuador,ECU,2001,6300.122
Ecuador,ECU,2002,6147.593
Ecuador,ECU,2003,6177.488
Ecuador,ECU,2004,6419.928
Ecuador,ECU,2005,6881.423
Ecuador,ECU,2006,7172.25
Ecuador,ECU,2007,7169.773
Ecuador,ECU,2008,7264.864
Ecuador,ECU,2009,7268.868
Ecuador,ECU,2010,8268.995
Ecuador,ECU,2011,8350.601
Ecuador,ECU,2012,8515.76
Ecuador,ECU,2013,8889.142
Ecuador,ECU,2014,9219.535
Ecuador,ECU,2015,8799.655
Ecuador,ECU,2016,8128.079
Ecuador,ECU,2017,7796.899
Ecuador,ECU,2018,8294.161
Ecuador,ECU,2019,7905.673
Ecuador,ECU,2020,6260.875
Egypt,EGY,1965,2674.524
Egypt,EGY,1966,2795.992
Egypt,EGY,1967,2224.905
Egypt,EGY,1968,2268.723
Egypt,EGY,1969,1643.133
Egypt,EGY,1970,2076.441
Egypt,EGY,1971,2097.815
Egypt,EGY,1972,2344.77
Egypt,EGY,1973,2156.626
Egypt,EGY,1974,2327.361
Egypt,EGY,1975,2516.604
Egypt,EGY,1976,2910.469
Egypt,EGY,1977,3040.848
Egypt,EGY,1978,3069.556
Egypt,EGY,1979,3287.155
Egypt,EGY,1980,3585.685
Egypt,EGY,1981,4035.096
Egypt,EGY,1982,4474.148
Egypt,EGY,1983,4784.559
Egypt,EGY,1984,5039.607
Egypt,EGY,1985,4987.709
Egypt,EGY,1986,4869.53
Egypt,EGY,1987,5009.491
Egypt,EGY,1988,4852.055
Egypt,EGY,1989,4902.705
Egypt,EGY,1990,4905.909
Egypt,EGY,1991,4712.788
Egypt,EGY,1992,4428.775
Egypt,EGY,1993,4061.262
Egypt,EGY,1994,4156.39
Egypt,EGY,1995,4417.764
Egypt,EGY,1996,4576.874
Egypt,EGY,1997,4735.95
Egypt,EGY,1998,4885.359
Egypt,EGY,1999,4900.511
Egypt,EGY,2000,4703.651
Egypt,EGY,2001,4358.132
Egypt,EGY,2002,4227.036
Egypt,EGY,2003,4291.379
Egypt,EGY,2004,4053.519
Egypt,EGY,2005,4625.19
Egypt,EGY,2006,4325.202
Egypt,EGY,2007,4554.466
Egypt,EGY,2008,4689.454
Egypt,EGY,2009,4951.773
Egypt,EGY,2010,5117.074
Egypt,EGY,2011,4691.911
Egypt,EGY,2012,4798.052
Egypt,EGY,2013,4754.872
Egypt,EGY,2014,4996.847
Egypt,EGY,2015,5062.747
Egypt,EGY,2016,5069.251
Egypt,EGY,2017,4594.735
Egypt,EGY,2018,4154.335
Egypt,EGY,2019,4100.728
Egypt,EGY,2020,3615.387
Estonia,EST,1985,26567.246
Estonia,EST,1986,26048.258
Estonia,EST,1987,26050.537
Estonia,EST,1988,26056.985
Estonia,EST,1989,26773.953
Estonia,EST,1990,26413.257
Estonia,EST,1991,23524.266
Estonia,EST,1992,12870.802
Estonia,EST,1993,13943.285
Estonia,EST,1994,12981.335
Estonia,EST,1995,10372.561
Estonia,EST,1996,11347.158
Estonia,EST,1997,11205.789
Estonia,EST,1998,11277.783
Estonia,EST,1999,10553.481
Estonia,EST,2000,9526.814
Estonia,EST,2001,11077.475
Estonia,EST,2002,12484.524
Estonia,EST,2003,11802.277
Estonia,EST,2004,12059.509
Estonia,EST,2005,12357.43
Estonia,EST,2006,12972.89
Estonia,EST,2007,13898.504
Estonia,EST,2008,13275.446
Estonia,EST,2009,11962.999
Estonia,EST,2010,12368.279
Estonia,EST,2011,12097.719
Estonia,EST,2012,14384.015
Estonia,EST,2013,14251.323
Estonia,EST,2014,13221.994
Estonia,EST,2015,13200.807
Estonia,EST,2016,12862.024
Estonia,EST,2017,13394.89
Estonia,EST,2018,13209.331
Estonia,EST,2019,11759.335
Estonia,EST,2020,10856.467
Europe,,1965,7838.927
Europe,,1966,8537.58
Europe,,1967,9201.68
Europe,,1968,10051.733
Europe,,1969,11122.253
Europe,,1970,12251.793
Europe,,1971,12776.174
Europe,,1972,13589.244
Europe,,1973,14473.54
Europe,,1974,13545.209
Europe,,1975,13003.413
Europe,,1976,13816.142
Europe,,1977,13625.864
Europe,,1978,14246.096
Europe,,1979,14503.469
Europe,,1980,13465.864
Europe,,1981,12494.308
Europe,,1982,11839.142
Europe,,1983,11465.643
Europe,,1984,11488.384
Europe,,1985,12800.196
Europe,,1986,13141.412
Europe,,1987,13149.452
Europe,,1988,13163.312
Europe,,1989,13070.98
Europe,,1990,13279.015
Europe,,1991,13129.424
Europe,,1992,12758.133
Europe,,1993,12444.136
Europe,,1994,12369.642
Europe,,1995,12599.327
Europe,,1996,12729.894
Europe,,1997,12841.914
Europe,,1998,13112.689
Europe,,1999,12929.677
Europe,,2000,12775.641
Europe,,2001,12951.015
Europe,,2002,12895.802
Europe,,2003,12948.909
Europe,,2004,13051.599
Europe,,2005,13120.647
Europe,,2006,13132.571
Europe,,2007,12849.69
Europe,,2008,12682.917
Europe,,2009,12030.727
Europe,,2010,11864.464
Europe,,2011,11518.752
Europe,,2012,11111.911
Europe,,2013,10888.715
Europe,,2014,10666.581
Europe,,2015,10917.064
Europe,,2016,11154.01
Europe,,2017,11336.362
Europe,,2018,11299.702
Europe,,2019,11236.736
Europe,,2020,9671.532
European Union (27),,1965,10331.691
European Union (27),,1966,11299.169
European Union (27),,1967,12183.721
European Union (27),,1968,13384.746
European Union (27),,1969,14938.734
European Union (27),,1970,16584.122
European Union (27),,1971,17350.634
European Union (27),,1972,18498.805
European Union (27),,1973,19810.043
European Union (27),,1974,18530.952
European Union (27),,1975,18004.065
European Union (27),,1976,19310.123
European Union (27),,1977,18891.155
European Union (27),,1978,19781.667
European Union (27),,1979,20256.576
European Union (27),,1980,18967.677
European Union (27),,1981,17609.241
European Union (27),,1982,16484.939
European Union (27),,1983,15879.782
European Union (27),,1984,15497.766
European Union (27),,1985,16054.233
European Union (27),,1986,16547.082
European Union (27),,1987,16542.848
European Union (27),,1988,16548.643
European Union (27),,1989,16528.273
European Union (27),,1990,16835.131
European Union (27),,1991,16819.39
European Union (27),,1992,16822.691
European Union (27),,1993,16522.136
European Union (27),,1994,16558.283
European Union (27),,1995,16890.48
European Union (27),,1996,17194.572
European Union (27),,1997,17337.187
European Union (27),,1998,17842.046
European Union (27),,1999,17694.557
European Union (27),,2000,17433.525
European Union (27),,2001,17631.958
European Union (27),,2002,17450.381
European Union (27),,2003,17457.422
European Union (27),,2004,17496.344
European Union (27),,2005,17479.793
European Union (27),,2006,17438.404
European Union (27),,2007,17022.051
European Union (27),,2008,16816.186
European Union (27),,2009,15828.984
European Union (27),,2010,15661.556
European Union (27),,2011,15158.747
European Union (27),,2012,14521.18
European Union (27),,2013,14137.46
European Union (27),,2014,13834.417
European Union (27),,2015,14041.457
European Union (27),,2016,14292.065
European Union (27),,2017,14515.755
European Union (27),,2018,14530.086
European Union (27),,2019,14466.478
European Union (27),,2020,12497.546
Finland,FIN,1965,14771.588
Finland,FIN,1966,17870.045
Finland,FIN,1967,18692.312
Finland,FIN,1968,21163.765
Finland,FIN,1969,24542.814
Finland,FIN,1970,27529.921
Finland,FIN,1971,28388.091
Finland,FIN,1972,30069.836
Finland,FIN,1973,33464.666
Finland,FIN,1974,29017.516
Finland,FIN,1975,29878.557
Finland,FIN,1976,31949.774
Finland,FIN,1977,31228.161
Finland,FIN,1978,31337.484
Finland,FIN,1979,33089.849
Finland,FIN,1980,31750.506
Finland,FIN,1981,30233.793
Finland,FIN,1982,27838.127
Finland,FIN,1983,25709.886
Finland,FIN,1984,25930.602
Finland,FIN,1985,26075.726
Finland,FIN,1986,27199.93
Finland,FIN,1987,26999.175
Finland,FIN,1988,26582.233
Finland,FIN,1989,26457.797
Finland,FIN,1990,26751.334
Finland,FIN,1991,26425.042
Finland,FIN,1992,26014.4
Finland,FIN,1993,24623.43
Finland,FIN,1994,25385.175
Finland,FIN,1995,22967.057
Finland,FIN,1996,23822.312
Finland,FIN,1997,23406.553
Finland,FIN,1998,24358.044
Finland,FIN,1999,24571.258
Finland,FIN,2000,24388.174
Finland,FIN,2001,23867.871
Finland,FIN,2002,24367.171
Finland,FIN,2003,25083.103
Finland,FIN,2004,23314.072
Finland,FIN,2005,24105.532
Finland,FIN,2006,23296.785
Finland,FIN,2007,23401.181
Finland,FIN,2008,22513.532
Finland,FIN,2009,21119.906
Finland,FIN,2010,21835.51
Finland,FIN,2011,20897.545
Finland,FIN,2012,20128.733
Finland,FIN,2013,20950.53
Finland,FIN,2014,19722.725
Finland,FIN,2015,19662.363
Finland,FIN,2016,20740.257
Finland,FIN,2017,20044.866
Finland,FIN,2018,20024.787
Finland,FIN,2019,19563.848
Finland,FIN,2020,17737.248
France,FRA,1965,13073.758
France,FRA,1966,13875.45
France,FRA,1967,15806.113
France,FRA,1968,17000.288
France,FRA,1969,19502.247
France,FRA,1970,21990.653
France,FRA,1971,23782.025
France,FRA,1972,26194.932
France,FRA,1973,28973.458
France,FRA,1974,27331.485
France,FRA,1975,24822.765
France,FRA,1976,26709.522
France,FRA,1977,25537.614
France,FRA,1978,26506.387
France,FRA,1979,26262.49
France,FRA,1980,24300.41
France,FRA,1981,21835.109
France,FRA,1982,20120.751
France,FRA,1983,19536.627
France,FRA,1984,18737.442
France,FRA,1985,18330.4
France,FRA,1986,18602.222
France,FRA,1987,18630.407
France,FRA,1988,18423.1
France,FRA,1989,18822.584
France,FRA,1990,19017.263
France,FRA,1991,20052.03
France,FRA,1992,19939.18
France,FRA,1993,19142.531
France,FRA,1994,18442.25
France,FRA,1995,18523.579
France,FRA,1996,18842.221
France,FRA,1997,18912.784
France,FRA,1998,19524.842
France,FRA,1999,19711.807
France,FRA,2000,19299.855
France,FRA,2001,19273.983
France,FRA,2002,18610.667
France,FRA,2003,18504.446
France,FRA,2004,18531.969
France,FRA,2005,18149.161
France,FRA,2006,17982.891
France,FRA,2007,17427.37
France,FRA,2008,16998.183
France,FRA,2009,16234.273
France,FRA,2010,15592.671
France,FRA,2011,15174.887
France,FRA,2012,14586.34
France,FRA,2013,14322.715
France,FRA,2014,13793.508
France,FRA,2015,13737.62
France,FRA,2016,13597.811
France,FRA,2017,13618.651
France,FRA,2018,13547.52
France,FRA,2019,13409.269
France,FRA,2020,11396.056
Germany,DEU,1965,13383.123
Germany,DEU,1966,14863.831
Germany,DEU,1967,15349.855
Germany,DEU,1968,17099.192
Germany,DEU,1969,19127.631
Germany,DEU,1970,20922.696
Germany,DEU,1971,21735.432
Germany,DEU,1972,22912.242
Germany,DEU,1973,24415.173
Germany,DEU,1974,22158.534
Germany,DEU,1975,21537.115
Germany,DEU,1976,23291.62
Germany,DEU,1977,23032.516
Germany,DEU,1978,24057.444
Germany,DEU,1979,24859.767
Germany,DEU,1980,22538.008
Germany,DEU,1981,20502.236
Germany,DEU,1982,19426.873
Germany,DEU,1983,19061.917
Germany,DEU,1984,19020.527
Germany,DEU,1985,19599.836
Germany,DEU,1986,20618.193
Germany,DEU,1987,20021.716
Germany,DEU,1988,19958.675
Germany,DEU,1989,18667.41
Germany,DEU,1990,19446.135
Germany,DEU,1991,20223.916
Germany,DEU,1992,20280.042
Germany,DEU,1993,20476.238
Germany,DEU,1994,20189.471
Germany,DEU,1995,20103.005
Germany,DEU,1996,20398.482
Germany,DEU,1997,20257.293
Germany,DEU,1998,20278.432
Germany,DEU,1999,19672.07
Germany,DEU,2000,19292.618
Germany,DEU,2001,19532.09
Germany,DEU,2002,18860.352
Germany,DEU,2003,18473.687
Germany,DEU,2004,18255.427
Germany,DEU,2005,17892.275
Germany,DEU,2006,17886.319
Germany,DEU,2007,16233.942
Germany,DEU,2008,17258.465
Germany,DEU,2009,16561.682
Germany,DEU,2010,16796.929
Germany,DEU,2011,16242.182
Germany,DEU,2012,16121.377
Germany,DEU,2013,16437.003
Germany,DEU,2014,15940.003
Germany,DEU,2015,15852.601
Germany,DEU,2016,16100
Germany,DEU,2017,16357.005
Germany,DEU,2018,15479.01
Germany,DEU,2019,15502.677
Germany,DEU,2020,13954.232
Greece,GRC,1965,6183.391
Greece,GRC,1966,6722.911
Greece,GRC,1967,7869.686
Greece,GRC,1968,8016.333
Greece,GRC,1969,8485.478
Greece,GRC,1970,9137.976
Greece,GRC,1971,10033.127
Greece,GRC,1972,11546.317
Greece,GRC,1973,13338.931
Greece,GRC,1974,12407.116
Greece,GRC,1975,13007.207
Greece,GRC,1976,13672.808
Greece,GRC,1977,13737.587
Greece,GRC,1978,14745.013
Greece,GRC,1979,15387.719
Greece,GRC,1980,15058.985
Greece,GRC,1981,14490.168
Greece,GRC,1982,14444.561
Greece,GRC,1983,13771.579
Greece,GRC,1984,14033.521
Greece,GRC,1985,14193.257
Greece,GRC,1986,14336.535
Greece,GRC,1987,15507.339
Greece,GRC,1988,15945.721
Greece,GRC,1989,17473.156
Greece,GRC,1990,18261.577
Greece,GRC,1991,18473.33
Greece,GRC,1992,18667.805
Greece,GRC,1993,18845.24
Greece,GRC,1994,19074.173
